id	numPatients	name	source	subtype	mutGenes	patients	pval	expected	n
GO:1902603	1	carnitine transmembrane transport	go	BP	SLC22A16	NP12	0.102	0.116	1000
GO:1904378	1	maintenance of unfolded protein involved in ERAD pathway	go	BP	USP13	NP11	0.102	0.112	1000
GO:0001889	4	liver development	go	BP	KRAS,ONECUT2,PKD2,PROX1,PTN	NP10,NP11,NP16,NP17	0.103	2.033	1000
GO:0030200	1	heparan sulfate proteoglycan catabolic process	go	BP	GPC1	NP11	0.103	0.115	1000
GO:0032827	1	negative regulation of natural killer cell differentiation involved in immune response	go	BP	PGLYRP2	NP11	0.103	0.122	1000
GO:0044117	1	growth of symbiont in host	go	BP	PGLYRP2	NP11	0.103	0.122	1000
GO:0060221	1	retinal rod cell differentiation	go	BP	PTN	NP10	0.103	0.115	1000
GO:0050714	3	positive regulation of protein secretion	go	BP	FGA,GOLPH3,TGFB3	NP04,NP11,NP16	0.104	1.234	1000
GO:0031396	2	regulation of protein ubiquitination	go	BP	HSP90AB1,PRKN,TGFBR1	NP11,NP19	0.104	0.554	1000
GO:0033326	1	cerebrospinal fluid secretion	go	BP	SLC4A5	NP16	0.104	0.113	1000
GO:0001701	6	in utero embryonic development	go	BP	ADAM10,CHD8,CUL4A,GLI3,LMX1B,MYH6,PLCG1,SMAD4,TGFB3,TGFBR1	NP04,NP11,NP12,NP16,NP17,NP19	0.105	3.835	1000
GO:0008203	4	cholesterol metabolic process	go	BP	APOBR,LEPR,SCAP,VLDLR	NP01,NP10,NP11,NP19	0.105	1.991	1000
GO:0045190	2	isotype switching	go	BP	MSH6,NBN	NP10,NP16	0.105	0.568	1000
GO:0016554	1	cytidine to uridine editing	go	BP	RBM47	NP17	0.105	0.122	1000
GO:0038093	1	Fc receptor signaling pathway	go	BP	KIT	NP16	0.105	0.126	1000
GO:0043932	1	ossification involved in bone remodeling	go	BP	TGFB3	NP04	0.105	0.112	1000
GO:0060312	1	regulation of blood vessel remodeling	go	BP	FLT4	NP11	0.105	0.117	1000
GO:0061005	1	cell differentiation involved in kidney development	go	BP	GLI3	NP17	0.105	0.113	1000
GO:0072600	1	establishment of protein localization to Golgi	go	BP	NRAS	NP16	0.105	0.115	1000
GO:1900407	1	regulation of cellular response to oxidative stress	go	BP	PRKN	NP11	0.105	0.121	1000
GO:1900454	1	positive regulation of long term synaptic depression	go	BP	PPP1R9A	NP17	0.105	0.118	1000
GO:0036503	2	ERAD pathway	go	BP	ERLEC1,PRKN	NP11,NP16	0.106	0.575	1000
GO:2000310	2	regulation of N-methyl-D-aspartate selective glutamate receptor activity	go	BP	RELN	NP12,NP17	0.106	0.538	1000
GO:0009994	1	oocyte differentiation	go	BP	LGR5	NP16	0.106	0.124	1000
GO:0034465	1	response to carbon monoxide	go	BP	KCNMA1	NP12	0.106	0.116	1000
GO:0043368	1	positive T cell selection	go	BP	BCL11B	NP11	0.106	0.117	1000
GO:0046717	1	acid secretion	go	BP	SLC22A16	NP12	0.106	0.119	1000
GO:0060166	1	olfactory pit development	go	BP	ALDH1A3	NP10	0.106	0.128	1000
GO:0060350	1	endochondral bone morphogenesis	go	BP	BMPR1B	NP19	0.106	0.121	1000
GO:0071733	1	transcriptional activation by promoter-enhancer looping	go	BP	ZFPM1	NP11	0.106	0.124	1000
GO:1902897	1	regulation of postsynaptic density protein 95 clustering	go	BP	CDH2	NP11	0.106	0.117	1000
GO:2001258	1	negative regulation of cation channel activity	go	BP	MMP9	NP11	0.106	0.111	1000
GO:0009749	4	response to glucose	go	BP	EIF2B3,IRS2,PTEN,SARM1	NP11,NP12,NP16,NP17	0.107	1.983	1000
GO:0045444	4	fat cell differentiation	go	BP	IL11,NIPBL,SENP2,STEAP4	NP01,NP16,NP17,NP19	0.107	2.01	1000
GO:0051797	1	regulation of hair follicle development	go	BP	SMAD4	NP17	0.107	0.119	1000
GO:0010980	1	positive regulation of vitamin D 24-hydroxylase activity	go	BP	FGF23	NP19	0.108	0.119	1000
GO:0051088	1	PMA-inducible membrane protein ectodomain proteolysis	go	BP	ADAM10	NP11	0.108	0.12	1000
GO:0072137	1	condensed mesenchymal cell proliferation	go	BP	FAT4	NP01	0.108	0.128	1000
GO:0002277	1	myeloid dendritic cell activation involved in immune response	go	BP	DOCK2	NP01	0.109	0.127	1000
GO:0032342	1	aldosterone biosynthetic process	go	BP	CACNA1H	NP11	0.109	0.126	1000
GO:0034651	1	cortisol biosynthetic process	go	BP	CACNA1H	NP11	0.109	0.126	1000
GO:1901031	1	regulation of response to reactive oxygen species	go	BP	SESN3	NP11	0.109	0.125	1000
GO:1902731	1	negative regulation of chondrocyte proliferation	go	BP	BMPR1B	NP19	0.109	0.123	1000
GO:0007420	6	brain development	go	BP	BCR,CHD8,CLN5,IRS2,NIPBL,PROX1,RELN,SLC6A17,UBE3A	NP10,NP11,NP12,NP16,NP17,NP19	0.11	3.905	1000
GO:0042517	3	positive regulation of tyrosine phosphorylation of Stat3 protein	go	BP	KIT,STAP2	NP11,NP12,NP16	0.11	1.217	1000
GO:0007043	2	cell-cell junction assembly	go	BP	CDH5,TLN2	NP01,NP11	0.11	0.596	1000
GO:0014850	2	response to muscle activity	go	BP	RYR2,TNS2	NP11,NP19	0.11	0.546	1000
GO:0035855	2	megakaryocyte development	go	BP	KIT,ZFPM1	NP11,NP16	0.11	0.59	1000
GO:0019062	1	virion attachment to host cell	go	BP	HSP90AB1	NP11	0.11	0.123	1000
GO:0035303	1	regulation of dephosphorylation	go	BP	SMG7	NP10	0.11	0.126	1000
GO:0045061	1	thymic T cell selection	go	BP	CARD11	NP11	0.11	0.124	1000
GO:1900746	1	regulation of vascular endothelial growth factor signaling pathway	go	BP	PTP4A3	NP12	0.11	0.134	1000
GO:1901800	2	positive regulation of proteasomal protein catabolic process	go	BP	FBXW7,PRKN	NP10,NP11	0.111	0.574	1000
GO:1903543	2	positive regulation of exosomal secretion	go	BP	RAB7A,SDCBP,SMPD3	NP11,NP12	0.111	0.583	1000
GO:2000649	2	regulation of sodium ion transmembrane transporter activity	go	BP	SCN4B	NP11,NP19	0.111	0.575	1000
GO:0005989	1	lactose biosynthetic process	go	BP	B4GALT1	NP12	0.111	0.118	1000
GO:0021912	1	regulation of transcription from RNA polymerase II promoter involved in spinal cord motor neuron fate specification	go	BP	NKX6-1	NP16	0.111	0.122	1000
GO:0060005	1	vestibular reflex	go	BP	TMC2	NP11	0.111	0.12	1000
GO:1902803	1	regulation of synaptic vesicle transport	go	BP	PRKN	NP11	0.111	0.133	1000
GO:0010460	2	positive regulation of heart rate	go	BP	RYR2,TACR3	NP12,NP19	0.112	0.597	1000
GO:0086005	2	ventricular cardiac muscle cell action potential	go	BP	KCNE1,RYR2	NP11,NP19	0.112	0.558	1000
GO:1902806	1	regulation of cell cycle G1/S phase transition	go	BP	FBXW7	NP10	0.112	0.122	1000
GO:0038128	3	ERBB2 signaling pathway	go	BP	CUL5,KRAS,NRAS	NP10,NP16,NP17	0.113	1.256	1000
GO:0006261	2	DNA-dependent DNA replication	go	BP	POLQ,REV3L	NP10,NP16	0.113	0.598	1000
GO:0006636	2	unsaturated fatty acid biosynthetic process	go	BP	ELOVL1,ELOVL4	NP01,NP11	0.113	0.57	1000
GO:0006288	1	base-excision repair, DNA ligation	go	BP	LIG3	NP01	0.113	0.124	1000
GO:0006835	1	dicarboxylic acid transport	go	BP	SLC1A7	NP11	0.113	0.123	1000
GO:0036514	1	dopaminergic neuron axon guidance	go	BP	VANGL2	NP19	0.113	0.121	1000
GO:0036515	1	serotonergic neuron axon guidance	go	BP	VANGL2	NP19	0.113	0.121	1000
GO:0070562	1	regulation of vitamin D receptor signaling pathway	go	BP	TRIM24	NP10	0.113	0.129	1000
GO:0098910	1	regulation of atrial cardiac muscle cell action potential	go	BP	RYR2	NP19	0.113	0.129	1000
GO:1903421	1	regulation of synaptic vesicle recycling	go	BP	FGF14	NP16	0.113	0.134	1000
GO:0032331	2	negative regulation of chondrocyte differentiation	go	BP	EFEMP1,TGFBR1	NP12,NP19	0.114	0.612	1000
GO:0001547	1	antral ovarian follicle growth	go	BP	ESR1	NP11	0.114	0.128	1000
GO:0015770	1	sucrose transport	go	BP	SLC45A4	NP11	0.114	0.126	1000
GO:0016447	1	somatic recombination of immunoglobulin gene segments	go	BP	MSH6	NP16	0.114	0.127	1000
GO:0022007	1	convergent extension involved in neural plate elongation	go	BP	VANGL2	NP19	0.114	0.141	1000
GO:0034620	1	cellular response to unfolded protein	go	BP	PRKN	NP11	0.114	0.128	1000
GO:0051098	1	regulation of binding	go	BP	SMAD4	NP17	0.114	0.128	1000
GO:0060414	1	aorta smooth muscle tissue morphogenesis	go	BP	PROX1	NP16	0.114	0.127	1000
GO:0060745	1	mammary gland branching involved in pregnancy	go	BP	ESR1	NP11	0.114	0.128	1000
GO:0072385	1	minus-end-directed organelle transport along microtubule	go	BP	BICD2	NP16	0.114	0.125	1000
GO:0070588	5	calcium ion transmembrane transport	go	BP	ATP2A3,ATP2C2,CACNA1C,CACNA1E,CACNA1H,CACNA2D4,CUL5,DENND5B,PKD2,SLC24A4,TMC2	NP11,NP12,NP16,NP17,NP19	0.115	2.979	1000
GO:0048265	2	response to pain	go	BP	RELN	NP12,NP17	0.115	0.609	1000
GO:0032787	1	monocarboxylic acid metabolic process	go	BP	CYP2C9	NP11	0.115	0.133	1000
GO:0042369	1	vitamin D catabolic process	go	BP	FGF23	NP19	0.115	0.123	1000
GO:0060058	1	positive regulation of apoptotic process involved in mammary gland involution	go	BP	B4GALT1	NP12	0.115	0.125	1000
GO:1904694	1	negative regulation of vascular smooth muscle contraction	go	BP	DOCK4	NP16	0.115	0.122	1000
GO:0009888	2	tissue development	go	BP	GAA,TRPS1	NP11,NP17	0.116	0.588	1000
GO:0021773	1	striatal medium spiny neuron differentiation	go	BP	BCL11B	NP11	0.116	0.132	1000
GO:0036233	1	glycine import	go	BP	SLC6A5	NP11	0.116	0.125	1000
GO:2000051	1	negative regulation of non-canonical Wnt signaling pathway	go	BP	ZNRF3	NP16	0.116	0.126	1000
GO:0021522	2	spinal cord motor neuron differentiation	go	BP	GDPD5,OLIG2	NP11,NP16	0.117	0.624	1000
GO:0030048	2	actin filament-based movement	go	BP	MYH4,WIPF3	NP01,NP11	0.117	0.593	1000
GO:0032793	2	positive regulation of CREB transcription factor activity	go	BP	RELN	NP12,NP17	0.117	0.579	1000
GO:0043162	2	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	go	BP	PTPN23,VPS37A	NP11,NP17	0.117	0.597	1000
GO:0045425	1	positive regulation of granulocyte macrophage colony-stimulating factor biosynthetic process	go	BP	CD80	NP11	0.117	0.124	1000
GO:0035359	1	negative regulation of peroxisome proliferator activated receptor signaling pathway	go	BP	ASXL1	NP01	0.118	0.126	1000
GO:0048050	1	post-embryonic eye morphogenesis	go	BP	EFEMP1	NP12	0.118	0.136	1000
GO:0060033	1	anatomical structure regression	go	BP	CD248	NP16	0.118	0.134	1000
GO:0060399	1	positive regulation of growth hormone receptor signaling pathway	go	BP	MBD5	NP16	0.118	0.124	1000
GO:1902261	1	positive regulation of delayed rectifier potassium channel activity	go	BP	AKAP6	NP19	0.118	0.131	1000
GO:0007030	4	Golgi organization	go	BP	ARHGAP21,ARHGEF7,ATL2,BCAS3,GOLPH3,HTT,SYNE1	NP01,NP11,NP16,NP17	0.119	2.164	1000
GO:0007051	2	spindle organization	go	BP	KIZ,TTK	NP11,NP14	0.119	0.59	1000
GO:0003192	1	mitral valve formation	go	BP	ZFPM1	NP11	0.119	0.137	1000
GO:0010748	1	negative regulation of plasma membrane long-chain fatty acid transport	go	BP	IRS2	NP11	0.119	0.135	1000
GO:0001702	2	gastrulation with mouth forming second	go	BP	PLPP3,SMAD4	NP12,NP17	0.12	0.595	1000
GO:0018242	1	protein O-linked glycosylation via serine	go	BP	GALNT2	NP11	0.12	0.134	1000
GO:0021861	1	forebrain radial glial cell differentiation	go	BP	GLI3	NP17	0.12	0.14	1000
GO:1903202	1	negative regulation of oxidative stress-induced cell death	go	BP	PRKN	NP11	0.12	0.137	1000
GO:2000401	1	regulation of lymphocyte migration	go	BP	MSN	NP16	0.12	0.142	1000
GO:0010636	1	positive regulation of mitochondrial fusion	go	BP	OPA1,PRKN	NP11	0.121	0.134	1000
GO:0055005	1	ventricular cardiac myofibril assembly	go	BP	PROX1	NP16	0.121	0.131	1000
GO:0098903	1	regulation of membrane repolarization during action potential	go	BP	CACNA2D1	NP10	0.121	0.134	1000
GO:0007584	4	response to nutrient	go	BP	PTEN,TNFRSF11B	NP12,NP16,NP17,NP19	0.122	2.104	1000
GO:0001942	3	hair follicle development	go	BP	HOXC13,LGR5,VANGL2	NP16,NP17,NP19	0.122	1.322	1000
GO:0033686	1	positive regulation of luteinizing hormone secretion	go	BP	SMAD4	NP17	0.122	0.133	1000
GO:0072574	1	hepatocyte proliferation	go	BP	PROX1	NP16	0.122	0.134	1000
GO:0030216	4	keratinocyte differentiation	go	BP	INTU,LCE1A,LCE1C,LCE1E,LCE1F,LCE2B,LCE3C,LCE4A,LOR,SPRR1A,SPRR1B,SPRR3	NP01,NP11,NP16,NP17	0.123	2.206	1000
GO:0015698	2	inorganic anion transport	go	BP	SLC22A20P,SLC4A5	NP11,NP16	0.123	0.602	1000
GO:0031290	2	retinal ganglion cell axon guidance	go	BP	BMPR1B,EPHB3,POU4F2,POU4F3	NP12,NP19	0.123	0.643	1000
GO:0042060	4	wound healing	go	BP	GLI3,SPRR3,TGFB3,TGFBR1,VANGL2	NP04,NP11,NP17,NP19	0.124	2.145	1000
GO:0006198	2	cAMP catabolic process	go	BP	PDE1A,PDE4C	NP16,NP17	0.124	0.584	1000
GO:0048592	1	eye morphogenesis	go	BP	NIPBL	NP16	0.124	0.136	1000
GO:0060374	1	mast cell differentiation	go	BP	KIT	NP16	0.124	0.147	1000
GO:0007601	6	visual perception	go	BP	C2orf71,COL18A1,CRYGB,EFEMP1,HMCN1,OPA1,POU4F3,POU6F2,RBP3,RGR,RIMS1,RP1L1,TULP1,WDR36	NP01,NP10,NP11,NP12,NP17,NP19	0.125	4.126	1000
GO:0051209	3	release of sequestered calcium ion into cytosol	go	BP	ITPR3,JPH3,PKD2,RASA3,RYR2	NP11,NP16,NP19	0.125	1.271	1000
GO:0034447	1	very-low-density lipoprotein particle clearance	go	BP	VLDLR	NP19	0.125	0.141	1000
GO:0046661	1	male sex differentiation	go	BP	DMRT3	NP19	0.125	0.142	1000
GO:0061010	1	gall bladder development	go	BP	NIPBL	NP16	0.125	0.136	1000
GO:0090666	1	scaRNA localization to Cajal body	go	BP	WRAP53	NP17	0.125	0.14	1000
GO:0001895	3	retina homeostasis	go	BP	TULP1,WDR36,WHRN	NP10,NP11,NP19	0.126	1.319	1000
GO:0035162	2	embryonic hemopoiesis	go	BP	KIT,ZFPM1	NP11,NP16	0.126	0.628	1000
GO:2000114	2	regulation of establishment of cell polarity	go	BP	BCAS3,CDH5,KRIT1	NP11,NP16	0.126	0.63	1000
GO:0060235	1	lens induction in camera-type eye	go	BP	HIPK2	NP11	0.126	0.145	1000
GO:0060313	1	negative regulation of blood vessel remodeling	go	BP	BCR	NP11	0.126	0.138	1000
GO:0060523	1	prostate epithelial cord elongation	go	BP	ESR1	NP11	0.126	0.14	1000
GO:1900015	1	regulation of cytokine production involved in inflammatory response	go	BP	PER1	NP12	0.126	0.138	1000
GO:1903660	1	negative regulation of complement-dependent cytotoxicity	go	BP	HSP90AB1	NP11	0.126	0.142	1000
GO:0070527	3	platelet aggregation	go	BP	FGA,GNAS,ITGA2B	NP01,NP11,NP16	0.127	1.373	1000
GO:0001508	2	action potential	go	BP	AKAP6,KCNMB3	NP11,NP19	0.127	0.605	1000
GO:0001892	2	embryonic placenta development	go	BP	PKD2,TFEB	NP11,NP19	0.127	0.646	1000
GO:0007020	2	microtubule nucleation	go	BP	AKAP9,SLAIN2,TUBGCP2	NP11,NP17	0.127	0.625	1000
GO:0007158	2	neuron cell-cell adhesion	go	BP	ASTN1	NP12,NP19	0.127	0.575	1000
GO:0010880	2	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	go	BP	AKAP6,TRDN	NP04,NP19	0.127	0.645	1000
GO:0050908	2	detection of light stimulus involved in visual perception	go	BP	CACNA2D4,EYS,TULP1	NP17,NP19	0.127	0.642	1000
GO:0051968	2	positive regulation of synaptic transmission, glutamatergic	go	BP	RELN	NP12,NP17	0.127	0.635	1000
GO:0051716	1	cellular response to stimulus	go	BP	EIF2B3	NP11	0.127	0.139	1000
GO:0070858	1	negative regulation of bile acid biosynthetic process	go	BP	PROX1	NP16	0.127	0.138	1000
GO:0031397	3	negative regulation of protein ubiquitination	go	BP	GTPBP4,SENP2,SPOPL	NP01,NP11,NP16	0.128	1.313	1000
GO:0032909	1	regulation of transforming growth factor beta2 production	go	BP	SMAD4	NP17	0.128	0.146	1000
GO:0043587	1	tongue morphogenesis	go	BP	HOXC13	NP17	0.128	0.15	1000
GO:0045964	1	positive regulation of dopamine metabolic process	go	BP	GPR37	NP11	0.128	0.137	1000
GO:0048368	1	lateral mesoderm development	go	BP	TEAD2	NP11	0.128	0.145	1000
GO:0051594	1	detection of glucose	go	BP	NKX6-1	NP16	0.128	0.138	1000
GO:0070779	1	D-aspartate import	go	BP	SLC1A2	NP11	0.128	0.146	1000
GO:1903142	1	positive regulation of establishment of endothelial barrier	go	BP	CDH5	NP11	0.128	0.154	1000
GO:1903887	1	motile primary cilium assembly	go	BP	INTU	NP11	0.128	0.153	1000
GO:0016925	5	protein sumoylation	go	BP	CBX4,NUP88,SENP2,TP53	NP01,NP11,NP12,NP16,NP19	0.129	3.021	1000
GO:0032570	3	response to progesterone	go	BP	GABRB1,PTN,TGFB3	NP04,NP10,NP11	0.129	1.307	1000
GO:0034199	2	activation of protein kinase A activity	go	BP	ADCY4,ADCY9,PRKACG	NP11,NP12	0.129	0.605	1000
GO:0042491	1	auditory receptor cell differentiation	go	BP	POU4F3	NP19	0.129	0.14	1000
GO:0071139	1	resolution of recombination intermediates	go	BP	GEN1	NP11	0.129	0.15	1000
GO:0019373	2	epoxygenase P450 pathway	go	BP	CYP2C9,CYP2E1	NP11,NP16	0.13	0.655	1000
GO:0015837	1	amine transport	go	BP	SLC22A16	NP12	0.13	0.148	1000
GO:0006816	4	calcium ion transport	go	BP	ATP2A3,CACNA2D1,PKD2,PPP3CA,RYR2	NP10,NP11,NP12,NP19	0.131	2.146	1000
GO:0030220	2	platelet formation	go	BP	ACTN1,ZFPM1	NP11,NP12	0.131	0.65	1000
GO:1900006	2	positive regulation of dendrite development	go	BP	OPA1,VLDLR	NP11,NP19	0.131	0.615	1000
GO:0034436	1	glycoprotein transport	go	BP	VLDLR	NP19	0.131	0.147	1000
GO:0048859	1	formation of anatomical boundary	go	BP	SMAD4	NP17	0.131	0.153	1000
GO:0022008	3	neurogenesis	go	BP	BCL11B,CLN5,FAT4	NP01,NP10,NP11	0.132	1.351	1000
GO:0007442	1	hindgut morphogenesis	go	BP	GLI3	NP17	0.132	0.143	1000
GO:0009991	1	response to extracellular stimulus	go	BP	ACTA1	NP11	0.132	0.15	1000
GO:0010587	1	miRNA catabolic process	go	BP	ZCCHC11	NP11	0.132	0.149	1000
GO:0021521	1	ventral spinal cord interneuron specification	go	BP	DMRT3	NP19	0.132	0.147	1000
GO:0022615	1	protein to membrane docking	go	BP	RAB7A	NP11	0.132	0.149	1000
GO:0031860	1	telomeric 3' overhang formation	go	BP	NBN	NP10	0.132	0.145	1000
GO:0035093	1	spermatogenesis, exchange of chromosomal proteins	go	BP	CHD5	NP10	0.132	0.148	1000
GO:0042138	1	meiotic DNA double-strand break formation	go	BP	HORMAD1	NP11	0.132	0.145	1000
GO:0097167	1	circadian regulation of translation	go	BP	PER1	NP12	0.134	0.151	1000
GO:0035584	2	calcium-mediated signaling using intracellular calcium source	go	BP	HOMER2,RYR2	NP11,NP19	0.135	0.65	1000
GO:0010957	1	negative regulation of vitamin D biosynthetic process	go	BP	SNAI1	NP17	0.135	0.15	1000
GO:0060021	4	palate development	go	BP	EPHB3,GLI3,SMAD4,SNAI1,TGFB3,TGFBR1	NP04,NP12,NP17,NP19	0.136	2.197	1000
GO:0002520	1	immune system development	go	BP	CACNA1C	NP11	0.136	0.146	1000
GO:0003310	1	pancreatic A cell differentiation	go	BP	RFX6	NP12	0.136	0.151	1000
GO:0035995	1	detection of muscle stretch	go	BP	TTN	NP19	0.136	0.163	1000
GO:0044331	1	cell-cell adhesion mediated by cadherin	go	BP	CDH2	NP11	0.136	0.162	1000
GO:0097118	1	neuroligin clustering involved in postsynaptic membrane assembly	go	BP	CDH2	NP11	0.136	0.163	1000
GO:0001934	5	positive regulation of protein phosphorylation	go	BP	FLT4,KNDC1,KRAS,MMP9,PRR5L,SENP2	NP01,NP10,NP11,NP17,NP19	0.137	3.097	1000
GO:0001658	3	branching involved in ureteric bud morphogenesis	go	BP	ADAMTS16,FAT4,GLI3,PKD2,SMAD4	NP01,NP11,NP17	0.137	1.373	1000
GO:0009396	1	folic acid-containing compound biosynthetic process	go	BP	MTHFD1L	NP11	0.137	0.156	1000
GO:0010807	1	regulation of synaptic vesicle priming	go	BP	STX1B	NP12	0.137	0.173	1000
GO:0031123	1	RNA 3'-end processing	go	BP	ZCCHC11	NP11	0.137	0.151	1000
GO:0042538	1	hyperosmotic salinity response	go	BP	TACR3	NP12	0.137	0.153	1000
GO:1902254	1	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	go	BP	PRKN	NP11	0.137	0.159	1000
GO:0042391	4	regulation of membrane potential	go	BP	CACNA1H,CNIH3,KCNH1,KCNH8,KCNMA1,RIMS1	NP11,NP12,NP16,NP17	0.138	2.171	1000
GO:0007004	2	telomere maintenance via telomerase	go	BP	SMG7,WRAP53	NP10,NP17	0.138	0.647	1000
GO:0048814	2	regulation of dendrite morphogenesis	go	BP	KNDC1,SARM1	NP12,NP19	0.138	0.684	1000
GO:1903861	2	positive regulation of dendrite extension	go	BP	PRKN,RIMS1	NP11,NP12	0.138	0.672	1000
GO:0015879	1	carnitine transport	go	BP	SLC22A16	NP12	0.138	0.157	1000
GO:0048070	1	regulation of developmental pigmentation	go	BP	KIT	NP16	0.138	0.166	1000
GO:0048679	1	regulation of axon regeneration	go	BP	PTPRF	NP12	0.138	0.15	1000
GO:0051599	1	response to hydrostatic pressure	go	BP	COL18A1,KRT8	NP11	0.138	0.159	1000
GO:0001541	3	ovarian follicle development	go	BP	KIT,MMP14,SMAD4,UBE3A	NP16,NP17,NP19	0.139	1.361	1000
GO:0017015	2	regulation of transforming growth factor beta receptor signaling pathway	go	BP	SMAD4,TRIM33	NP17,NP19	0.139	0.679	1000
GO:0002175	1	protein localization to paranode region of axon	go	BP	NFASC	NP11	0.139	0.147	1000
GO:0048386	1	positive regulation of retinoic acid receptor signaling pathway	go	BP	ASXL1	NP01	0.139	0.151	1000
GO:0086045	1	membrane depolarization during AV node cell action potential	go	BP	CACNA1C	NP11	0.139	0.156	1000
GO:0034613	3	cellular protein localization	go	BP	GAS8,HEPACAM,NIPBL	NP10,NP11,NP16	0.14	1.36	1000
GO:0002026	2	regulation of the force of heart contraction	go	BP	GAA,MYH6	NP11,NP19	0.14	0.69	1000
GO:0045687	1	positive regulation of glial cell differentiation	go	BP	NKX6-1	NP16	0.14	0.161	1000
GO:0050882	1	voluntary musculoskeletal movement	go	BP	HIPK2	NP11	0.14	0.15	1000
GO:0060421	1	positive regulation of heart growth	go	BP	PROX1	NP16	0.14	0.158	1000
GO:0072218	1	metanephric ascending thin limb development	go	BP	PKD2	NP11	0.14	0.162	1000
GO:1904504	1	positive regulation of lipophagy	go	BP	HTT	NP16	0.14	0.153	1000
GO:2000255	1	negative regulation of male germ cell proliferation	go	BP	PTGDR2	NP16	0.14	0.156	1000
GO:0030307	4	positive regulation of cell growth	go	BP	ADAM10,AKAP6,HDGFL2,MMP14,RPS6KA3,SDCBP,TGFBR1	NP11,NP12,NP16,NP19	0.141	2.254	1000
GO:0000710	1	meiotic mismatch repair	go	BP	MSH6	NP16	0.141	0.162	1000
GO:0042471	1	ear morphogenesis	go	BP	NIPBL	NP16	0.141	0.156	1000
GO:0060043	1	regulation of cardiac muscle cell proliferation	go	BP	TGFBR1	NP19	0.141	0.157	1000
GO:0060298	1	positive regulation of sarcomere organization	go	BP	PROX1	NP16	0.141	0.154	1000
GO:0061030	1	epithelial cell differentiation involved in mammary gland alveolus development	go	BP	FOXB1	NP11	0.141	0.164	1000
GO:0072177	1	mesonephric duct development	go	BP	PKD2	NP11	0.141	0.169	1000
GO:1901896	1	positive regulation of calcium-transporting ATPase activity	go	BP	RYR2	NP19	0.141	0.162	1000
GO:1904263	1	positive regulation of TORC1 signaling	go	BP	TELO2	NP16	0.141	0.156	1000
GO:2000346	1	negative regulation of hepatocyte proliferation	go	BP	FBXW7	NP10	0.141	0.165	1000
GO:0050900	5	leukocyte migration	go	BP	B4GALT1,ITGAX,KRAS,MMP9,MSN,NRAS,PLCG1,PODXL,THBD	NP10,NP11,NP12,NP16,NP17	0.142	3.102	1000
GO:0030521	3	androgen receptor signaling pathway	go	BP	MED16,MED17,UBE3A	NP10,NP12,NP16	0.142	1.425	1000
GO:0010881	2	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	go	BP	CACNA1C,RYR2	NP11,NP19	0.142	0.694	1000
